ID,Product Name,Quantity,Date
P1250,sazon goya con culantro y achiote,3.0,2024-10-06
P1251,instant mashed potatoes,2.0,2024-10-09
P1252,canned corn kernels,5.0,2024-09-30
P1253,white cooking chocolate,1.0,2024-10-03
P1254,romano beans,5.0,2024-10-04
P1255,light tuna in olive oil,4.0,2024-10-14
P1256,extra strong coffee,5.0,2024-10-12
P1257,caribbean jerk marinade,5.0,2024-10-16
P1258,jalapeno peppers,4.0,2024-10-15
P1259,reduced-fat unsweetened coconut milk,2.0,2024-10-11
P1260,walnut meal,4.0,2024-10-05
P1261,nonfat parmesan cheese,5.0,2024-09-21
P1262,chocolate-covered cherries,3.0,2024-10-01
P1263,floury potatoes,3.0,2024-10-08
P1264,amaretto,3.0,2024-09-24
P1265,standing rib roast,3.0,2024-10-01
P1266,wattleseed,2.0,2024-10-12
P1267,dried mixed fruit,2.0,2024-10-02
P1268,white and yellow corn,3.0,2024-10-01
P1269,lean lamb leg steak,4.0,2024-10-18
P1270,cream soda,4.0,2024-09-28
P1271,dessert pears,4.0,2024-09-28
P1272,beet sugar,2.0,2024-09-30
P1273,ghirardelli sweet ground chocolate and cocoa,5.0,2024-09-24
P1274,brewed chocolate almond flavored coffee,2.0,2024-10-20
P1275,louis rich turkey bacon,5.0,2024-10-07
P1276,peach ice cream,3.0,2024-09-30
P1277,boneless turkey breast halves,1.0,2024-10-04
P1278,beef sausages,4.0,2024-09-29
P1279,blush wine vinaigrette dressing,5.0,2024-09-24
P1280,four cheese blend,5.0,2024-09-22
P1281,black cherry jell-o,3.0,2024-10-06
P1282,sake,3.0,2024-10-16
P1283,sardines in tomato sauce,5.0,2024-09-30
P1284,fresh basil leaf,2.0,2024-10-08
P1285,ground allspice,1.0,2024-10-06
P1286,macadamia nut syrup,5.0,2024-10-01
P1287,blue corn tortilla chips,4.0,2024-10-15
P1288,condensed chicken with rice soup,3.0,2024-10-03
P1289,candied violets,2.0,2024-10-19
P1290,pecan halves,3.0,2024-10-10
P1291,quaker oats,2.0,2024-09-22
P1292,hot pepper sesame oil,3.0,2024-10-16
P1293,baking hens,5.0,2024-10-06
P1294,fat-free cream cheese with chives,2.0,2024-09-23
P1295,black cherries,3.0,2024-10-08
P1296,spring chicken,5.0,2024-10-12
P1297,whole wheat pizza crust,2.0,2024-10-09
P1298,canned beef broth,1.0,2024-09-29
P1299,ogo,2.0,2024-10-05
P1300,pear juice,2.0,2024-09-30
P1301,strawberry-raspberry preserves,1.0,2024-10-03
P1302,frozen pink lemonade concentrate,2.0,2024-09-27
P1303,boneless pork roast,1.0,2024-09-30
P1304,frozen pina colada mix,2.0,2024-09-27
P1305,shelled peas,5.0,2024-09-24
P1306,bacon piece,2.0,2024-09-29
P1307,sugar-free carbonated orange beverage,4.0,2024-10-04
P1308,black and red pepper blend,1.0,2024-09-26
P1309,fat-free original pringles,5.0,2024-09-30
P1310,hazelnut-flavored coffee creamer,5.0,2024-10-08
P1311,low sodium salt,2.0,2024-10-19
P1312,ground meat,5.0,2024-10-12
P1313,boneless ham,3.0,2024-10-01
P1314,fresh cayenne peppers,5.0,2024-10-15
P1315,chickpea flour,5.0,2024-10-01
P1316,sirloin tip roast,4.0,2024-10-18
P1317,whole grain pie crust,5.0,2024-10-09
P1318,vegetarian cream cheese,4.0,2024-10-05
P1319,fat-free condensed milk,5.0,2024-10-20
P1320,venison sausage,3.0,2024-10-13
P1321,cooked spanish rice,3.0,2024-10-18
P1322,borax,2.0,2024-09-22
P1323,chinese red vinegar,1.0,2024-10-04
P1324,injera bread,5.0,2024-09-26
P1325,bison meat,1.0,2024-10-03
P1326,spirulina,3.0,2024-10-11
P1327,pork and herb sausages,2.0,2024-09-29
P1328,sponge cakes,1.0,2024-10-04
P1329,trans-fat free non-hydrogenated vegetable shortening,1.0,2024-09-24
P1330,framboise liqueur,4.0,2024-09-20
P1331,gravy master,5.0,2024-10-11
P1332,spicy clamato juice,5.0,2024-10-19
P1333,pina colada concentrate,5.0,2024-09-28
P1334,raspberry spreadable fruit,5.0,2024-10-01
P1335,cream of shrimp soup,2.0,2024-10-07
P1336,betty crocker rich & creamy chocolate ready to spread frosting,3.0,2024-10-09
P1337,gray salt,5.0,2024-09-25
P1338,cilantro chutney,1.0,2024-09-23
P1339,rib chops,3.0,2024-09-30
P1340,chicken ravioli,1.0,2024-09-28
P1341,bean threads,3.0,2024-10-10
P1342,fresh marjoram,3.0,2024-09-25
P1343,vegetable margarine,3.0,2024-09-28
P1344,raw milk,5.0,2024-10-08
P1345,vegan mincemeat,5.0,2024-10-13
P1346,crystal light powdered drink mix,1.0,2024-10-12
P1347,raw shrimp in shells,3.0,2024-09-22
P1348,milky way bars,4.0,2024-10-09
P1349,spiced apple cider,3.0,2024-10-02
P1350,hot pepper juice,2.0,2024-10-12
P1351,yeast energizer,1.0,2024-10-16
P1352,apples for pie,1.0,2024-09-23
P1353,lox,2.0,2024-10-09
P1354,v8 tropical blend,1.0,2024-09-24
P1355,apples for pies,4.0,2024-09-27
P1356,cracker girl all-purpose seasoning,1.0,2024-10-07
P1357,barbecue skewers,4.0,2024-10-08
P1358,onion rings,3.0,2024-09-27
P1359,salt & pepper,4.0,2024-10-02
P1360,parsnip,1.0,2024-10-12
P1361,pecorino romano cheese,2.0,2024-10-15
P1362,fat-free evaporated milk,2.0,2024-09-30
P1363,corn beef hash,4.0,2024-10-10
P1364,bread machine dough,1.0,2024-10-15
P1365,oyster crackers,5.0,2024-10-18
P1366,apricot puree,3.0,2024-10-20
P1367,fresh whole wheat breadcrumbs,2.0,2024-10-15
P1368,medium cheddar,3.0,2024-10-19
P1369,butter powder,2.0,2024-10-10
P1370,unsweetened baking cocoa,2.0,2024-09-24
P1371,dark sesame oil,3.0,2024-10-01
P1372,low-cholesterol butter,4.0,2024-10-13
P1373,black mushrooms,3.0,2024-09-30
P1374,tandoori marinade,2.0,2024-09-23
P1375,round roast,3.0,2024-09-29
P1376,fat-free sugar-free vanilla pudding mix,5.0,2024-10-16
P1377,aji bell peppers,5.0,2024-09-30
P1378,pork and beans in tomato sauce,1.0,2024-10-20
P1379,baby leaf lettuce,2.0,2024-09-26
P1380,oatmeal raisin cookie dough,2.0,2024-10-03
P1381,fresh cilantro stems,1.0,2024-10-18
P1382,fresh shrimp,5.0,2024-10-02
P1383,dried black mushrooms,5.0,2024-09-24
P1384,graham cracker,1.0,2024-09-24
P1385,turkey chorizo,4.0,2024-09-22
P1386,tahini paste,5.0,2024-10-16
P1387,candied pineapple,5.0,2024-09-23
P1388,frozen pie crusts,2.0,2024-09-28
P1389,miniature pretzel twists,5.0,2024-09-30
P1390,lawry's seasoned salt,4.0,2024-10-12
P1391,low-fat whipped cream,4.0,2024-10-19
P1392,veggie shreds cheese,2.0,2024-10-19
P1393,vegetable lard,5.0,2024-10-09
P1394,baked beans,5.0,2024-10-03
P1395,roasted garlic and red pepper spice mix,4.0,2024-10-19
P1396,thyme,3.0,2024-10-18
P1397,chunky marinara sauce,5.0,2024-10-02
P1398,italian plum tomatoes,5.0,2024-09-22
P1399,ajwain,1.0,2024-09-29
P1400,vanilla icing,3.0,2024-10-11
P1401,queso sauce,3.0,2024-09-20
P1402,milk chocolate pieces,2.0,2024-10-06
P1403,beef jerky,5.0,2024-09-29
P1404,sturgeon fillets,3.0,2024-10-15
P1405,veal shank,4.0,2024-09-29
P1406,french-style green beans,5.0,2024-09-26
P1407,spiral shaped pasta,5.0,2024-10-11
P1408,sapodilla,2.0,2024-09-25
P1409,sweetened raspberry-lemonade drink mix,4.0,2024-09-29
P1410,vegetarian chicken bouillon cubes,4.0,2024-09-20
P1411,plain soymilk,4.0,2024-10-04
P1412,great northern beans,4.0,2024-09-24
P1413,mexican style beans,5.0,2024-10-13
P1414,malted chocolate drink mix,1.0,2024-09-20
P1415,steak,5.0,2024-09-28
P1416,sugar-free instant chocolate milk mix,3.0,2024-10-19
P1417,franco-american beef gravy,1.0,2024-10-10
P1418,whole wheat sandwich loaf,5.0,2024-10-09
P1419,shortening,1.0,2024-09-25
P1420,bear shaped graham crackers,4.0,2024-09-26
P1421,frozen vegetables and pasta,5.0,2024-09-29
P1422,creamed shortening,3.0,2024-09-21
P1423,black decorating gel,3.0,2024-09-29
P1424,ground sausage,5.0,2024-10-03
P1425,beef sirloin tip,3.0,2024-09-23
P1426,seedless european cucumber,1.0,2024-10-18
